id,order_id,product_id,product_option_id,quantity,unit_price,total_price
8337,3380,2,7,2,565098,1130196
8338,3380,1,2,1,339286,339286
8339,3381,8,24,1,373029,373029
8340,3381,1,1,1,339286,339286
8341,3382,3,12,2,207660,415320
8342,3382,9,26,2,373029,746058
8343,3382,4,14,3,373029,1119087
8344,3383,2,8,3,565098,1695294
8345,3383,10,31,3,303091,909273
8346,3383,10,30,1,303091,303091
8347,3383,2,7,2,565098,1130196
8348,3384,6,20,2,251461,502922
8349,3384,3,10,2,207660,415320
8350,3385,3,10,1,207660,207660
8351,3385,8,23,3,373029,1119087
8352,3385,9,25,2,373029,746058
8353,3385,5,16,3,373029,1119087
8354,3386,10,31,3,303091,909273
8355,3386,9,25,3,373029,1119087
8356,3387,2,6,2,565098,1130196
8357,3387,2,6,1,565098,565098
8358,3387,5,18,3,373029,1119087
8359,3387,4,13,1,373029,373029
8360,3388,9,25,2,373029,746058
8361,3388,1,3,2,339286,678572
8362,3388,1,1,2,339286,678572
8363,3388,8,24,3,373029,1119087
8364,3389,10,31,1,303091,303091
8365,3390,10,30,3,303091,909273
8366,3390,3,9,1,207660,207660
8367,3390,2,8,2,565098,1130196
8368,3391,7,22,1,46000,46000
8369,3391,9,26,3,373029,1119087
8370,3392,8,24,2,373029,746058
8371,3392,9,26,2,373029,746058
8372,3393,4,14,3,373029,1119087
8373,3393,10,29,1,303091,303091
8374,3393,2,7,2,565098,1130196
8375,3393,6,21,2,251461,502922
8376,3394,1,1,1,339286,339286
8377,3394,5,16,2,373029,746058
8378,3394,3,9,2,207660,415320
8379,3394,2,7,3,565098,1695294
8380,3395,9,26,3,373029,1119087
8381,3395,3,10,2,207660,415320
8382,3395,6,21,1,251461,251461
8383,3395,1,4,2,339286,678572
8384,3396,3,12,2,207660,415320
8385,3397,1,1,1,339286,339286
8386,3398,2,8,3,565098,1695294
8387,3399,2,6,2,565098,1130196
8388,3400,1,5,2,339286,678572
8389,3400,1,5,3,339286,1017858
8390,3400,10,30,1,303091,303091
8391,3400,5,17,2,373029,746058
8392,3401,3,9,1,207660,207660
8393,3402,1,1,1,339286,339286
8394,3402,3,9,3,207660,622980
8395,3403,6,20,3,251461,754383
8396,3403,9,25,3,373029,1119087
8397,3404,9,26,2,373029,746058
8398,3405,4,13,3,373029,1119087
8399,3405,4,14,1,373029,373029
8400,3406,5,17,3,373029,1119087
8401,3407,2,8,2,565098,1130196
8402,3407,10,30,3,303091,909273
8403,3407,5,16,3,373029,1119087
8404,3408,8,24,2,373029,746058
8405,3408,10,27,1,303091,303091
8406,3408,3,9,1,207660,207660
8407,3408,1,5,3,339286,1017858
8408,3409,3,9,1,207660,207660
8409,3409,10,27,1,303091,303091
8410,3410,9,26,2,373029,746058
8411,3411,10,31,2,303091,606182
8412,3412,4,15,1,373029,373029
8413,3413,4,13,2,373029,746058
8414,3413,5,17,1,373029,373029
8415,3414,5,16,2,373029,746058
8416,3414,4,13,2,373029,746058
8417,3414,1,5,2,339286,678572
8418,3414,10,30,2,303091,606182
8419,3415,1,1,1,339286,339286
8420,3415,3,10,1,207660,207660
8421,3415,1,5,3,339286,1017858
8422,3416,3,12,2,207660,415320
8423,3416,3,9,3,207660,622980
8424,3417,9,26,2,373029,746058
8425,3417,2,7,1,565098,565098
8426,3418,5,16,2,373029,746058
8427,3418,5,17,3,373029,1119087
8428,3418,6,21,1,251461,251461
8429,3418,3,12,2,207660,415320
8430,3419,10,27,2,303091,606182
8431,3419,5,17,2,373029,746058
8432,3420,5,16,3,373029,1119087
8433,3420,10,28,3,303091,909273
8434,3420,10,28,3,303091,909273
8435,3421,2,8,1,565098,565098
8436,3422,4,15,1,373029,373029
8437,3422,1,3,2,339286,678572
8438,3422,5,17,1,373029,373029
8439,3423,6,21,3,251461,754383
8440,3424,10,31,1,303091,303091
8441,3424,7,22,2,46000,92000
8442,3424,8,23,3,373029,1119087
8443,3424,1,4,3,339286,1017858
8444,3425,3,11,2,207660,415320
8445,3425,10,31,3,303091,909273
8446,3425,1,4,1,339286,339286
8447,3425,8,23,3,373029,1119087
8448,3426,3,10,1,207660,207660
8449,3427,9,25,1,373029,373029
8450,3427,10,30,1,303091,303091
8451,3427,2,8,2,565098,1130196
8452,3428,9,26,2,373029,746058
8453,3428,1,2,1,339286,339286
8454,3429,4,13,2,373029,746058
8455,3429,6,20,1,251461,251461
8456,3430,3,12,3,207660,622980
8457,3431,8,23,3,373029,1119087
8458,3431,10,32,2,303091,606182
8459,3431,4,15,3,373029,1119087
8460,3432,4,13,3,373029,1119087
8461,3432,8,23,2,373029,746058
8462,3432,6,21,2,251461,502922
8463,3432,1,5,3,339286,1017858
8464,3433,5,17,3,373029,1119087
8465,3433,10,29,2,303091,606182
8466,3434,1,5,1,339286,339286
8467,3435,4,14,2,373029,746058
8468,3435,10,30,1,303091,303091
8469,3435,4,14,3,373029,1119087
8470,3435,10,28,1,303091,303091
8471,3436,9,26,3,373029,1119087
8472,3436,10,30,2,303091,606182
8473,3436,2,7,1,565098,565098
8474,3437,8,24,3,373029,1119087
8475,3437,6,19,3,251461,754383
8476,3438,4,14,1,373029,373029
8477,3438,1,2,1,339286,339286
8478,3439,8,24,2,373029,746058
8479,3440,1,3,3,339286,1017858
8480,3440,3,10,3,207660,622980
8481,3441,5,17,3,373029,1119087
8482,3441,3,9,3,207660,622980
8483,3442,4,15,1,373029,373029
8484,3442,2,8,1,565098,565098
8485,3442,10,31,3,303091,909273
8486,3442,4,13,1,373029,373029
8487,3443,10,29,1,303091,303091
8488,3443,10,28,2,303091,606182
8489,3444,8,23,1,373029,373029
8490,3444,3,12,1,207660,207660
8491,3444,10,31,1,303091,303091
8492,3445,1,5,3,339286,1017858
8493,3446,1,2,3,339286,1017858
8494,3446,6,19,1,251461,251461
8495,3446,10,31,2,303091,606182
8496,3446,1,5,2,339286,678572
8497,3447,10,32,3,303091,909273
8498,3447,10,28,1,303091,303091
8499,3448,6,21,1,251461,251461
8500,3448,3,11,3,207660,622980
8501,3448,6,21,2,251461,502922
8502,3448,7,22,1,46000,46000
8503,3449,1,2,2,339286,678572
8504,3450,1,3,3,339286,1017858
8505,3451,6,20,3,251461,754383
8506,3452,3,9,1,207660,207660
8507,3452,10,28,1,303091,303091
8508,3452,4,14,3,373029,1119087
8509,3453,1,1,1,339286,339286
8510,3454,1,1,2,339286,678572
8511,3454,3,9,1,207660,207660
8512,3454,5,16,2,373029,746058
8513,3454,1,3,1,339286,339286
8514,3455,1,1,3,339286,1017858
8515,3455,4,13,3,373029,1119087
8516,3456,3,10,3,207660,622980
8517,3456,5,18,1,373029,373029
8518,3456,10,30,2,303091,606182
8519,3457,2,8,2,565098,1130196
8520,3457,3,10,3,207660,622980
8521,3458,2,8,2,565098,1130196
8522,3459,4,15,1,373029,373029
8523,3459,10,28,2,303091,606182
8524,3459,9,25,3,373029,1119087
8525,3459,10,31,3,303091,909273
8526,3460,1,1,1,339286,339286
8527,3460,4,14,1,373029,373029
8528,3460,5,17,2,373029,746058
8529,3461,5,17,1,373029,373029
8530,3461,1,2,2,339286,678572
8531,3461,2,7,2,565098,1130196
8532,3462,5,17,3,373029,1119087
8533,3462,10,30,1,303091,303091
8534,3462,1,2,3,339286,1017858
8535,3462,6,19,2,251461,502922
8536,3463,1,2,1,339286,339286
8537,3463,7,22,3,46000,138000
8538,3463,2,7,2,565098,1130196
8539,3464,6,20,1,251461,251461
8540,3464,10,27,3,303091,909273
8541,3464,3,11,3,207660,622980
8542,3464,1,1,3,339286,1017858
8543,3465,6,19,1,251461,251461
8544,3465,2,8,2,565098,1130196
8545,3466,6,21,1,251461,251461
8546,3467,10,27,1,303091,303091
8547,3467,4,13,1,373029,373029
8548,3467,7,22,1,46000,46000
8549,3467,7,22,2,46000,92000
8550,3468,5,16,3,373029,1119087
8551,3468,3,11,1,207660,207660
8552,3469,6,21,3,251461,754383
8553,3470,10,30,3,303091,909273
8554,3470,10,29,3,303091,909273
8555,3471,5,16,2,373029,746058
8556,3471,5,18,3,373029,1119087
8557,3471,1,4,3,339286,1017858
8558,3472,10,32,2,303091,606182
8559,3472,3,12,2,207660,415320
8560,3472,4,13,3,373029,1119087
8561,3473,1,3,1,339286,339286
8562,3473,2,6,1,565098,565098
8563,3473,7,22,1,46000,46000
8564,3474,6,21,3,251461,754383
8565,3474,10,28,1,303091,303091
8566,3474,10,30,2,303091,606182
8567,3475,9,26,1,373029,373029
8568,3475,4,15,1,373029,373029
8569,3476,5,18,3,373029,1119087
8570,3476,1,2,1,339286,339286
8571,3476,1,2,2,339286,678572
8572,3476,8,23,3,373029,1119087
8573,3477,10,31,1,303091,303091
8574,3478,1,5,2,339286,678572
8575,3478,3,9,1,207660,207660
8576,3478,4,15,2,373029,746058
8577,3478,7,22,3,46000,138000
8578,3479,8,24,3,373029,1119087
8579,3479,3,12,1,207660,207660
8580,3479,6,21,3,251461,754383
8581,3480,10,27,2,303091,606182
8582,3480,6,21,2,251461,502922
8583,3480,10,32,3,303091,909273
8584,3481,2,7,3,565098,1695294
8585,3482,10,29,3,303091,909273
8586,3482,4,15,1,373029,373029
8587,3483,7,22,2,46000,92000
8588,3483,10,27,1,303091,303091
8589,3483,10,29,2,303091,606182
8590,3484,2,7,1,565098,565098
8591,3484,9,25,1,373029,373029
8592,3484,8,23,3,373029,1119087
8593,3485,1,3,1,339286,339286
8594,3485,8,23,3,373029,1119087
8595,3485,3,11,1,207660,207660
8596,3485,2,8,1,565098,565098
8597,3486,9,25,3,373029,1119087
8598,3486,9,25,1,373029,373029
8599,3487,4,13,2,373029,746058
8600,3488,10,28,3,303091,909273
8601,3488,1,5,1,339286,339286
8602,3488,4,15,1,373029,373029
8603,3488,10,32,2,303091,606182
8604,3489,2,7,3,565098,1695294
8605,3489,2,8,3,565098,1695294
8606,3489,5,16,3,373029,1119087
8607,3489,10,31,3,303091,909273
8608,3490,10,30,1,303091,303091
8609,3490,7,22,3,46000,138000
8610,3491,1,4,1,339286,339286
8611,3491,4,14,3,373029,1119087
8612,3491,10,32,3,303091,909273
8613,3491,8,23,1,373029,373029
8614,3492,9,26,3,373029,1119087
8615,3492,2,7,3,565098,1695294
8616,3492,5,17,1,373029,373029
8617,3493,9,26,3,373029,1119087
8618,3493,5,16,1,373029,373029
8619,3493,1,1,3,339286,1017858
8620,3493,1,1,2,339286,678572
8621,3494,10,32,3,303091,909273
8622,3494,6,19,3,251461,754383
8623,3495,5,18,2,373029,746058
8624,3495,10,30,3,303091,909273
8625,3495,5,17,2,373029,746058
8626,3496,2,8,1,565098,565098
8627,3496,10,29,2,303091,606182
8628,3496,3,11,3,207660,622980
8629,3497,3,9,2,207660,415320
8630,3497,7,22,2,46000,92000
8631,3497,4,15,2,373029,746058
8632,3497,10,29,2,303091,606182
8633,3498,9,26,1,373029,373029
8634,3499,5,16,2,373029,746058
8635,3499,4,14,3,373029,1119087
8636,3499,7,22,3,46000,138000
8637,3500,10,30,3,303091,909273
8638,3501,8,24,3,373029,1119087
8639,3501,6,21,2,251461,502922
8640,3501,4,15,3,373029,1119087
8641,3501,10,32,2,303091,606182
8642,3502,1,5,2,339286,678572
8643,3502,10,31,3,303091,909273
8644,3502,6,20,1,251461,251461
8645,3502,6,20,3,251461,754383
8646,3503,10,32,3,303091,909273
8647,3504,1,4,2,339286,678572
8648,3504,2,7,3,565098,1695294
8649,3505,10,30,2,303091,606182
8650,3505,2,7,3,565098,1695294
8651,3505,4,13,2,373029,746058
8652,3505,1,2,3,339286,1017858
8653,3506,10,32,3,303091,909273
8654,3507,9,25,3,373029,1119087
8655,3507,3,11,1,207660,207660
8656,3508,4,13,3,373029,1119087
8657,3508,6,21,2,251461,502922
8658,3509,5,16,1,373029,373029
8659,3510,7,22,1,46000,46000
8660,3510,7,22,3,46000,138000
8661,3510,1,3,3,339286,1017858
8662,3510,3,12,1,207660,207660
8663,3511,3,9,3,207660,622980
8664,3512,6,21,1,251461,251461
8665,3512,3,11,2,207660,415320
8666,3512,5,16,2,373029,746058
8667,3512,7,22,1,46000,46000
8668,3513,10,29,1,303091,303091
8669,3513,5,17,3,373029,1119087
8670,3513,1,4,1,339286,339286
8671,3514,3,9,1,207660,207660
8672,3514,5,18,2,373029,746058
8673,3515,1,5,2,339286,678572
8674,3515,10,28,3,303091,909273
8675,3515,7,22,1,46000,46000
8676,3515,5,16,3,373029,1119087
8677,3516,6,21,2,251461,502922
8678,3516,8,23,3,373029,1119087
8679,3516,10,29,1,303091,303091
8680,3517,1,3,1,339286,339286
8681,3517,10,27,1,303091,303091
8682,3518,5,17,1,373029,373029
8683,3518,4,13,2,373029,746058
8684,3518,6,20,2,251461,502922
8685,3518,8,24,3,373029,1119087
8686,3519,10,31,2,303091,606182
8687,3519,2,8,1,565098,565098
8688,3519,2,7,3,565098,1695294
8689,3520,2,6,3,565098,1695294
8690,3520,3,10,2,207660,415320
8691,3521,10,27,2,303091,606182
8692,3522,10,29,3,303091,909273
8693,3523,2,7,1,565098,565098
8694,3523,3,11,1,207660,207660
8695,3523,5,16,3,373029,1119087
8696,3523,1,2,2,339286,678572
8697,3524,6,19,2,251461,502922
8698,3524,10,27,3,303091,909273
8699,3524,8,23,1,373029,373029
8700,3524,1,1,2,339286,678572
8701,3525,8,24,2,373029,746058
8702,3525,7,22,3,46000,138000
8703,3525,7,22,1,46000,46000
8704,3526,10,27,1,303091,303091
8705,3526,7,22,2,46000,92000
8706,3527,10,32,2,303091,606182
8707,3528,6,20,1,251461,251461
8708,3528,4,15,3,373029,1119087
8709,3528,3,9,2,207660,415320
8710,3528,10,27,1,303091,303091
8711,3529,5,17,3,373029,1119087
8712,3530,1,3,1,339286,339286
8713,3530,3,12,3,207660,622980
8714,3530,5,16,2,373029,746058
8715,3530,9,25,3,373029,1119087
8716,3531,10,28,3,303091,909273
8717,3531,1,2,1,339286,339286
8718,3532,3,10,1,207660,207660
8719,3532,10,29,2,303091,606182
8720,3533,1,2,2,339286,678572
8721,3533,2,7,2,565098,1130196
8722,3533,1,3,2,339286,678572
8723,3534,1,2,3,339286,1017858
8724,3534,1,5,2,339286,678572
8725,3534,2,7,1,565098,565098
8726,3534,1,3,1,339286,339286
8727,3535,4,14,2,373029,746058
8728,3535,6,20,3,251461,754383
8729,3536,10,30,2,303091,606182
8730,3537,3,11,1,207660,207660
8731,3537,9,25,1,373029,373029
8732,3537,1,5,3,339286,1017858
8733,3537,4,13,3,373029,1119087
8734,3538,4,15,3,373029,1119087
8735,3538,1,5,3,339286,1017858
8736,3539,9,25,3,373029,1119087
8737,3539,3,10,1,207660,207660
8738,3540,7,22,1,46000,46000
8739,3541,10,31,1,303091,303091
8740,3542,3,12,2,207660,415320
8741,3542,1,3,1,339286,339286
8742,3543,3,10,3,207660,622980
8743,3543,4,15,3,373029,1119087
8744,3544,10,29,3,303091,909273
8745,3544,5,18,1,373029,373029
8746,3544,10,30,1,303091,303091
8747,3544,6,21,2,251461,502922
8748,3545,10,32,3,303091,909273
8749,3545,10,29,1,303091,303091
8750,3545,3,10,1,207660,207660
8751,3546,4,13,1,373029,373029
8752,3546,3,11,3,207660,622980
8753,3546,1,2,1,339286,339286
8754,3546,3,11,2,207660,415320
8755,3547,6,19,2,251461,502922
8756,3548,10,27,2,303091,606182
8757,3548,6,21,1,251461,251461
8758,3548,5,18,2,373029,746058
8759,3548,10,27,1,303091,303091
8760,3549,1,2,3,339286,1017858
8761,3549,10,28,2,303091,606182
8762,3549,10,29,1,303091,303091
8763,3549,5,17,2,373029,746058
8764,3550,8,24,2,373029,746058
8765,3550,4,14,2,373029,746058
8766,3551,5,17,2,373029,746058
8767,3551,10,32,3,303091,909273
8768,3551,5,17,1,373029,373029
8769,3551,10,29,1,303091,303091
8770,3552,10,27,2,303091,606182
8771,3552,10,31,2,303091,606182
8772,3552,10,30,1,303091,303091
8773,3553,2,6,1,565098,565098
8774,3553,10,30,1,303091,303091
8775,3553,6,20,1,251461,251461
8776,3553,9,26,3,373029,1119087
8777,3554,3,9,3,207660,622980
8778,3555,9,26,3,373029,1119087
8779,3555,1,5,3,339286,1017858
8780,3556,5,17,1,373029,373029
8781,3556,10,29,1,303091,303091
8782,3556,1,1,2,339286,678572
8783,3556,4,13,2,373029,746058
8784,3557,10,28,1,303091,303091
8785,3558,9,25,3,373029,1119087
8786,3558,9,26,3,373029,1119087
8787,3558,1,1,1,339286,339286
8788,3559,9,26,2,373029,746058
8789,3560,10,31,3,303091,909273
8790,3560,8,24,3,373029,1119087
8791,3560,1,5,1,339286,339286
8792,3561,4,13,1,373029,373029
8793,3561,3,12,2,207660,415320
8794,3561,3,9,3,207660,622980
8795,3561,8,24,1,373029,373029
8796,3562,5,18,1,373029,373029
8797,3562,9,26,1,373029,373029
8798,3562,2,6,3,565098,1695294
8799,3563,5,17,3,373029,1119087
8800,3564,10,29,1,303091,303091
8801,3565,10,31,1,303091,303091
8802,3566,10,32,1,303091,303091
8803,3566,8,24,1,373029,373029
8804,3566,1,3,2,339286,678572
8805,3566,10,30,3,303091,909273
8806,3567,1,4,2,339286,678572
8807,3568,1,4,2,339286,678572
8808,3568,4,15,1,373029,373029
8809,3568,10,28,3,303091,909273
8810,3569,10,29,3,303091,909273
8811,3569,9,25,2,373029,746058
8812,3569,3,10,3,207660,622980
8813,3570,10,27,1,303091,303091
8814,3570,1,4,2,339286,678572
8815,3570,1,5,1,339286,339286
8816,3571,1,1,1,339286,339286
8817,3572,1,4,1,339286,339286
8818,3572,10,32,3,303091,909273
8819,3572,8,24,1,373029,373029
8820,3572,3,12,1,207660,207660
8821,3573,1,4,1,339286,339286
8822,3573,8,23,3,373029,1119087
8823,3573,6,19,3,251461,754383
8824,3574,3,11,3,207660,622980
8825,3574,4,15,3,373029,1119087
8826,3574,3,12,1,207660,207660
8827,3574,2,6,1,565098,565098
8828,3575,10,31,2,303091,606182
8829,3575,10,31,2,303091,606182
8830,3576,7,22,3,46000,138000
8831,3576,4,15,3,373029,1119087
8832,3576,10,28,2,303091,606182
8833,3576,10,29,3,303091,909273
8834,3577,5,17,1,373029,373029
8835,3577,8,23,1,373029,373029
8836,3577,9,25,3,373029,1119087
8837,3578,3,11,1,207660,207660
8838,3578,6,19,1,251461,251461
8839,3578,9,26,2,373029,746058
8840,3579,8,23,3,373029,1119087
8841,3580,10,29,2,303091,606182
8842,3580,1,3,3,339286,1017858
8843,3581,2,6,1,565098,565098
8844,3581,5,16,2,373029,746058
8845,3581,4,15,2,373029,746058
8846,3582,9,26,3,373029,1119087
8847,3582,10,29,2,303091,606182
8848,3582,2,8,3,565098,1695294
8849,3582,9,25,1,373029,373029
8850,3583,7,22,2,46000,92000
8851,3583,2,6,2,565098,1130196
8852,3583,6,20,3,251461,754383
8853,3584,8,24,3,373029,1119087
8854,3585,9,26,3,373029,1119087
8855,3585,2,6,2,565098,1130196
8856,3585,5,18,3,373029,1119087
8857,3586,1,4,1,339286,339286
8858,3587,9,26,1,373029,373029
8859,3587,6,19,3,251461,754383
8860,3587,1,3,3,339286,1017858
8861,3588,10,29,2,303091,606182
8862,3588,5,17,2,373029,746058
8863,3588,1,2,3,339286,1017858
8864,3589,4,14,1,373029,373029
8865,3589,5,17,2,373029,746058
8866,3589,5,16,2,373029,746058
8867,3589,3,10,2,207660,415320
8868,3590,2,7,1,565098,565098
8869,3591,1,4,3,339286,1017858
8870,3592,1,5,3,339286,1017858
8871,3592,5,17,2,373029,746058
8872,3592,10,28,3,303091,909273
8873,3593,4,15,1,373029,373029
8874,3593,1,5,1,339286,339286
8875,3593,8,23,3,373029,1119087
8876,3594,2,8,3,565098,1695294
8877,3594,4,14,1,373029,373029
8878,3594,10,30,3,303091,909273
8879,3594,4,13,3,373029,1119087
8880,3595,1,1,1,339286,339286
8881,3595,3,10,1,207660,207660
8882,3595,10,27,2,303091,606182
8883,3596,8,23,3,373029,1119087
8884,3596,10,32,3,303091,909273
8885,3597,1,1,2,339286,678572
8886,3597,7,22,2,46000,92000
8887,3598,10,31,3,303091,909273
8888,3598,2,7,3,565098,1695294
8889,3599,1,5,2,339286,678572
8890,3599,10,31,3,303091,909273
8891,3600,5,18,2,373029,746058
8892,3600,6,20,2,251461,502922
8893,3600,1,1,2,339286,678572
8894,3601,5,16,2,373029,746058
8895,3601,2,7,2,565098,1130196
8896,3602,10,31,1,303091,303091
8897,3602,2,6,2,565098,1130196
8898,3602,10,28,1,303091,303091
8899,3603,3,12,2,207660,415320
8900,3603,7,22,3,46000,138000
8901,3603,1,4,2,339286,678572
8902,3603,8,23,1,373029,373029
8903,3604,10,28,2,303091,606182
8904,3604,10,28,3,303091,909273
8905,3605,10,30,2,303091,606182
8906,3605,7,22,2,46000,92000
8907,3605,5,18,2,373029,746058
8908,3605,5,17,2,373029,746058
8909,3606,1,5,1,339286,339286
8910,3606,5,18,1,373029,373029
8911,3606,2,8,3,565098,1695294
8912,3607,4,14,2,373029,746058
8913,3607,1,1,3,339286,1017858
8914,3608,10,28,1,303091,303091
8915,3608,10,30,2,303091,606182
8916,3608,1,5,3,339286,1017858
8917,3609,5,17,2,373029,746058
8918,3609,5,16,3,373029,1119087
8919,3610,2,8,1,565098,565098
8920,3611,6,19,2,251461,502922
8921,3611,10,31,3,303091,909273
8922,3611,5,16,2,373029,746058
8923,3612,10,27,1,303091,303091
8924,3612,1,5,2,339286,678572
8925,3612,10,27,3,303091,909273
8926,3613,3,9,3,207660,622980
8927,3613,3,9,3,207660,622980
8928,3613,5,16,1,373029,373029
8929,3613,10,30,1,303091,303091
8930,3614,7,22,3,46000,138000
8931,3614,5,17,3,373029,1119087
8932,3614,1,2,2,339286,678572
8933,3614,4,15,1,373029,373029
8934,3615,1,3,1,339286,339286
8935,3615,3,9,2,207660,415320
8936,3615,6,20,1,251461,251461
8937,3615,5,16,1,373029,373029
8938,3616,10,29,3,303091,909273
8939,3616,3,12,3,207660,622980
8940,3617,1,5,3,339286,1017858
8941,3617,10,27,3,303091,909273
8942,3617,3,11,2,207660,415320
8943,3617,6,20,2,251461,502922
8944,3618,10,27,1,303091,303091
8945,3618,1,5,1,339286,339286
8946,3618,3,9,3,207660,622980
8947,3619,4,14,3,373029,1119087
8948,3620,10,32,3,303091,909273
8949,3621,10,32,3,303091,909273
8950,3621,1,4,2,339286,678572
8951,3622,1,5,2,339286,678572
8952,3622,6,20,2,251461,502922
8953,3622,7,22,3,46000,138000
8954,3622,9,26,2,373029,746058
8955,3623,8,23,2,373029,746058
8956,3623,6,21,3,251461,754383
8957,3624,2,6,3,565098,1695294
8958,3624,1,2,1,339286,339286
8959,3624,3,12,2,207660,415320
8960,3625,1,5,1,339286,339286
8961,3625,9,25,2,373029,746058
8962,3626,6,21,3,251461,754383
8963,3627,9,25,3,373029,1119087
8964,3627,6,20,1,251461,251461
8965,3627,3,11,3,207660,622980
8966,3628,10,29,1,303091,303091
8967,3628,7,22,1,46000,46000
8968,3628,1,3,1,339286,339286
8969,3629,4,15,3,373029,1119087
8970,3630,10,30,1,303091,303091
8971,3630,3,11,1,207660,207660
8972,3631,1,2,1,339286,339286
8973,3631,10,28,2,303091,606182
8974,3632,6,19,1,251461,251461
8975,3632,10,29,3,303091,909273
8976,3632,10,31,3,303091,909273
8977,3632,9,25,1,373029,373029
8978,3633,7,22,1,46000,46000
8979,3633,10,31,1,303091,303091
8980,3633,10,30,3,303091,909273
8981,3633,9,25,1,373029,373029
8982,3634,3,10,1,207660,207660
8983,3634,10,31,2,303091,606182
8984,3635,5,18,2,373029,746058
8985,3635,2,6,3,565098,1695294
8986,3636,10,27,1,303091,303091
8987,3637,4,15,2,373029,746058
8988,3637,8,23,3,373029,1119087
8989,3638,10,31,1,303091,303091
8990,3638,7,22,2,46000,92000
8991,3638,3,12,1,207660,207660
8992,3639,10,29,2,303091,606182
8993,3639,1,3,1,339286,339286
8994,3640,7,22,1,46000,46000
8995,3640,7,22,3,46000,138000
8996,3640,8,23,3,373029,1119087
8997,3641,4,14,1,373029,373029
8998,3641,3,9,2,207660,415320
8999,3641,4,15,3,373029,1119087
9000,3641,3,9,1,207660,207660
9001,3642,10,29,1,303091,303091
9002,3642,6,20,3,251461,754383
9003,3642,3,11,2,207660,415320
9004,3643,3,10,2,207660,415320
9005,3644,7,22,2,46000,92000
9006,3644,10,27,3,303091,909273
9007,3644,4,15,3,373029,1119087
9008,3645,10,30,3,303091,909273
9009,3645,1,3,2,339286,678572
9010,3645,2,7,1,565098,565098
9011,3645,10,27,2,303091,606182
9012,3646,8,24,3,373029,1119087
9013,3647,6,19,2,251461,502922
9014,3647,10,30,1,303091,303091
9015,3647,9,26,2,373029,746058
9016,3647,9,25,3,373029,1119087
9017,3648,6,20,2,251461,502922
