id,customer_id,order_date,due_date,ship_date,status,total_amount,shipping_fee,discount_amount,final_amount,payment_method,payment_status
2560,113,2025-10-07,2025-10-13,9999-12-31,cancelled,850037,37000,63000,824037,cod,paid
2561,619,2025-10-18,2025-10-26,9999-12-31,confirmed,1695294,18000,37000,1676294,cod,paid
2562,494,2025-03-09,2025-03-14,9999-12-31,confirmed,1492116,11000,30000,1473116,cod,paid
2563,41,2024-08-06,2024-08-16,2024-08-07,shipping,1212364,23000,28000,1207364,cod,paid
2564,385,2024-08-17,2024-08-26,2024-08-20,shipping,339286,22000,63000,298286,cod,paid
2565,410,2025-08-29,2025-09-04,2025-08-31,shipping,622980,20000,16000,626980,cod,paid
2566,699,2024-07-25,2024-07-30,9999-12-31,confirmed,1091440,49000,24000,1116440,cod,refunded
2567,963,2024-12-01,2024-12-06,2024-12-03,shipping,2419697,27000,92000,2354697,cod,paid
2568,202,2025-01-26,2025-02-04,2025-01-28,shipping,2378348,44000,86000,2336348,cod,paid
2569,700,2025-05-21,2025-05-26,2025-05-24,shipping,1736378,26000,79000,1683378,cod,failed
2570,798,2025-03-16,2025-03-24,2025-03-17,delivered,502922,33000,28000,507922,cod,refunded
2571,695,2024-10-15,2024-10-20,9999-12-31,cancelled,2752768,39000,57000,2734768,cod,refunded
2572,252,2025-03-22,2025-04-01,2025-03-24,shipping,1544309,15000,70000,1489309,cod,paid
2573,527,2025-03-21,2025-03-27,2025-03-23,delivered,2817007,49000,46000,2820007,cod,paid
2574,392,2025-08-18,2025-08-24,2025-08-20,delivered,2829025,49000,88000,2790025,cod,paid
2575,746,2025-09-22,2025-09-29,2025-09-24,shipping,2605703,33000,41000,2597703,cod,refunded
2576,870,2025-02-03,2025-02-10,2025-02-06,delivered,207660,33000,50000,190660,cod,paid
2577,754,2024-12-22,2024-12-31,2024-12-23,delivered,2148054,22000,76000,2094054,cod,refunded
2578,721,2024-09-09,2024-09-16,9999-12-31,confirmed,2634542,47000,25000,2656542,cod,refunded
2579,144,2025-05-19,2025-05-24,2025-05-20,shipping,883780,16000,90000,809780,cod,paid
2580,337,2025-10-10,2025-10-19,2025-10-11,shipping,1377363,26000,20000,1383363,cod,paid
2581,90,2025-05-11,2025-05-16,2025-05-12,shipping,1736378,35000,69000,1702378,cod,pending
2582,889,2024-12-11,2024-12-17,2024-12-14,delivered,590747,45000,59000,576747,cod,paid
2583,756,2025-03-08,2025-03-13,9999-12-31,pending,746058,40000,74000,712058,cod,pending
2584,797,2024-09-28,2024-10-07,2024-09-29,delivered,1666033,16000,24000,1658033,cod,refunded
2585,312,2025-03-31,2025-04-10,9999-12-31,confirmed,1865145,39000,87000,1817145,cod,paid
2586,780,2024-08-01,2024-08-08,2024-08-04,delivered,2774418,18000,72000,2720418,cod,paid
2587,562,2025-01-04,2025-01-13,2025-01-07,delivered,2541841,34000,55000,2520841,cod,failed
2588,561,2025-04-25,2025-05-04,2025-04-28,delivered,772758,47000,32000,787758,cod,paid
2589,15,2024-12-30,2025-01-08,2025-01-01,delivered,1657783,30000,52000,1635783,cod,refunded
2590,738,2025-10-11,2025-10-17,2025-10-13,delivered,1091440,25000,15000,1101440,cod,paid
2591,466,2025-08-31,2025-09-06,9999-12-31,confirmed,1049149,48000,85000,1012149,cod,paid
2592,358,2025-10-15,2025-10-25,2025-10-16,delivered,1725269,18000,32000,1711269,cod,failed
2593,147,2025-08-26,2025-09-01,2025-08-29,shipping,3388925,47000,76000,3359925,cod,paid
2594,713,2025-09-30,2025-10-10,2025-10-03,shipping,2454159,26000,21000,2459159,cod,refunded
2595,41,2024-11-17,2024-11-23,9999-12-31,pending,502922,38000,21000,519922,cod,refunded
2596,536,2024-08-14,2024-08-24,2024-08-16,delivered,1160734,24000,38000,1146734,cod,paid
2597,985,2025-07-15,2025-07-20,2025-07-17,delivered,1725269,32000,99000,1658269,cod,paid
2598,150,2025-01-12,2025-01-22,9999-12-31,confirmed,1658990,49000,36000,1671990,cod,paid
2599,846,2025-09-13,2025-09-22,2025-09-14,delivered,3194419,12000,95000,3111419,cod,refunded
2600,792,2024-12-06,2024-12-12,2024-12-07,delivered,2588569,45000,87000,2546569,cod,paid
2601,306,2025-06-23,2025-06-28,2025-06-26,shipping,1932929,44000,16000,1960929,cod,paid
2602,679,2024-11-16,2024-11-21,2024-11-17,shipping,502922,39000,27000,514922,cod,pending
2603,753,2024-10-17,2024-10-25,2024-10-20,shipping,2109075,17000,57000,2069075,cod,paid
2604,166,2025-04-14,2025-04-20,9999-12-31,confirmed,373029,47000,65000,355029,cod,paid
2605,465,2025-01-04,2025-01-12,2025-01-05,delivered,2039469,36000,86000,1989469,cod,paid
2606,527,2025-09-28,2025-10-05,2025-09-30,shipping,1282302,15000,41000,1256302,cod,paid
2607,42,2024-08-25,2024-09-01,2024-08-26,delivered,1763916,24000,13000,1774916,cod,pending
2608,111,2025-10-17,2025-10-27,2025-10-20,shipping,746058,47000,86000,707058,cod,failed
2609,141,2025-09-12,2025-09-19,2025-09-13,delivered,2704480,29000,91000,2642480,cod,failed
2610,916,2024-11-06,2024-11-15,2024-11-07,delivered,642377,31000,59000,614377,cod,paid
2611,200,2025-01-01,2025-01-08,2025-01-03,delivered,207660,22000,82000,147660,cod,pending
2612,854,2025-08-21,2025-08-30,2025-08-23,shipping,1017858,30000,96000,951858,cod,paid
2613,302,2025-08-26,2025-09-04,9999-12-31,confirmed,1492116,15000,32000,1475116,cod,refunded
2614,491,2025-05-28,2025-06-07,2025-05-29,delivered,979211,28000,15000,992211,cod,pending
2615,522,2024-09-09,2024-09-16,2024-09-12,delivered,2441352,41000,55000,2427352,cod,pending
2616,358,2025-04-11,2025-04-21,2025-04-12,shipping,511029,45000,18000,538029,cod,paid
2617,480,2024-12-03,2024-12-12,2024-12-06,shipping,1456640,32000,62000,1426640,cod,paid
2618,202,2024-12-30,2025-01-07,2025-01-01,shipping,1831402,39000,80000,1790402,cod,failed
2619,210,2024-09-25,2024-09-30,2024-09-28,delivered,3459210,34000,67000,3426210,cod,refunded
2620,206,2025-06-27,2025-07-05,9999-12-31,confirmed,339286,30000,65000,304286,cod,paid
2621,404,2025-02-17,2025-02-23,2025-02-18,delivered,2752205,28000,50000,2730205,cod,pending
2622,970,2025-08-02,2025-08-09,2025-08-05,shipping,339286,14000,51000,302286,cod,pending
2623,821,2025-06-13,2025-06-22,2025-06-14,delivered,502922,38000,39000,501922,cod,paid
2624,497,2025-10-22,2025-10-29,9999-12-31,confirmed,678572,17000,49000,646572,cod,paid
2625,713,2024-09-07,2024-09-12,2024-09-10,delivered,373029,48000,76000,345029,cod,paid
2626,202,2025-09-02,2025-09-10,9999-12-31,confirmed,746058,26000,26000,746058,cod,paid
2627,450,2024-11-28,2024-12-05,2024-11-29,delivered,3041341,49000,97000,2993341,cod,pending
2628,347,2024-08-31,2024-09-06,9999-12-31,cancelled,1212364,25000,13000,1224364,cod,paid
2629,231,2024-10-18,2024-10-28,9999-12-31,pending,1696430,10000,70000,1636430,cod,refunded
2630,276,2025-08-17,2025-08-23,9999-12-31,confirmed,3045313,44000,91000,2998313,cod,refunded
2631,852,2025-09-26,2025-10-03,9999-12-31,confirmed,1587845,31000,22000,1596845,cod,paid
2632,262,2025-02-15,2025-02-22,2025-02-18,delivered,1119087,38000,17000,1140087,cod,paid
2633,887,2025-08-12,2025-08-21,9999-12-31,pending,2039469,32000,69000,2002469,cod,failed
2634,54,2024-12-16,2024-12-22,2024-12-19,delivered,1130196,26000,49000,1107196,cod,paid
2635,996,2025-10-30,2025-11-08,2025-11-02,delivered,3513840,20000,35000,3498840,cod,paid
2636,682,2025-08-11,2025-08-21,9999-12-31,confirmed,2914294,15000,54000,2875294,cod,paid
2637,50,2024-09-24,2024-10-03,2024-09-25,delivered,2153377,23000,41000,2135377,cod,paid
2638,294,2024-08-13,2024-08-22,2024-08-14,shipping,1763916,34000,31000,1766916,cod,paid
2639,452,2024-12-27,2025-01-04,9999-12-31,confirmed,2138435,42000,15000,2165435,cod,paid
2640,795,2024-09-03,2024-09-13,9999-12-31,confirmed,1534407,14000,38000,1510407,cod,paid
2641,818,2025-04-10,2025-04-17,2025-04-11,shipping,953718,29000,16000,966718,cod,paid
2642,870,2024-09-24,2024-10-02,9999-12-31,confirmed,1829526,49000,35000,1843526,cod,pending
2643,737,2024-07-28,2024-08-07,2024-07-31,delivered,2278311,20000,88000,2210311,cod,refunded
2644,356,2025-09-24,2025-10-01,2025-09-25,delivered,1282302,34000,93000,1223302,cod,paid
2645,972,2025-10-31,2025-11-10,2025-11-02,delivered,2455892,25000,68000,2412892,cod,refunded
2646,996,2024-10-22,2024-10-31,2024-10-24,delivered,1672129,38000,66000,1644129,cod,paid
2647,28,2025-01-30,2025-02-04,2025-01-31,delivered,1320949,22000,58000,1284949,cod,refunded
2648,803,2025-02-02,2025-02-08,2025-02-05,shipping,303091,50000,85000,268091,cod,paid
2649,901,2025-01-13,2025-01-21,2025-01-14,delivered,303091,18000,38000,283091,cod,failed
2650,251,2025-02-20,2025-02-27,9999-12-31,pending,1212364,43000,22000,1233364,cod,pending
2651,418,2024-12-17,2024-12-23,2024-12-19,delivered,1695294,21000,26000,1690294,cod,refunded
2652,541,2024-12-30,2025-01-05,9999-12-31,cancelled,1947573,16000,24000,1939573,cod,refunded
2653,234,2025-07-06,2025-07-14,2025-07-08,shipping,1223066,40000,20000,1243066,cod,paid
2654,722,2024-11-20,2024-11-25,2024-11-21,shipping,622980,48000,22000,648980,cod,failed
2655,869,2025-01-09,2025-01-18,9999-12-31,cancelled,1464965,13000,58000,1419965,cod,paid
2656,958,2024-10-18,2024-10-26,2024-10-19,delivered,1587845,23000,94000,1516845,cod,paid
2657,389,2025-08-29,2025-09-07,9999-12-31,confirmed,1655331,38000,77000,1616331,cod,failed
2658,697,2025-03-13,2025-03-21,2025-03-14,shipping,3116156,11000,84000,3043156,cod,refunded
2659,464,2025-04-26,2025-05-02,9999-12-31,cancelled,1588266,20000,11000,1597266,cod,refunded
2660,396,2025-05-18,2025-05-26,9999-12-31,cancelled,1370548,33000,71000,1332548,cod,paid
2661,713,2025-05-06,2025-05-13,2025-05-07,shipping,2072805,45000,51000,2066805,cod,paid
2662,155,2024-08-12,2024-08-20,9999-12-31,cancelled,678572,14000,55000,637572,cod,paid
2663,439,2025-08-08,2025-08-13,2025-08-09,delivered,1357144,10000,40000,1327144,cod,refunded
2664,956,2025-02-07,2025-02-15,2025-02-10,delivered,1994617,12000,91000,1915617,cod,paid
2665,808,2025-03-02,2025-03-08,9999-12-31,confirmed,1520371,39000,86000,1473371,cod,paid
2666,909,2025-02-16,2025-02-26,2025-02-19,delivered,339286,23000,19000,343286,cod,failed
2667,530,2025-03-24,2025-04-02,2025-03-26,delivered,1839950,30000,70000,1799950,cod,paid
2668,671,2024-12-20,2024-12-29,2024-12-22,shipping,884058,44000,70000,858058,cod,failed
2669,480,2024-10-03,2024-10-10,2024-10-05,shipping,1925100,24000,38000,1911100,cod,paid
2670,777,2025-06-23,2025-06-29,9999-12-31,cancelled,1876254,22000,42000,1856254,cod,failed
2671,112,2024-11-07,2024-11-13,2024-11-10,delivered,746058,49000,95000,700058,cod,refunded
2672,116,2024-08-10,2024-08-19,2024-08-13,delivered,1655331,42000,63000,1634331,cod,paid
2673,463,2024-08-19,2024-08-25,2024-08-22,shipping,580689,37000,46000,571689,cod,paid
2674,676,2025-07-19,2025-07-25,9999-12-31,pending,2017511,41000,87000,1971511,cod,refunded
2675,407,2024-09-24,2024-09-30,2024-09-25,delivered,2039573,42000,20000,2061573,cod,paid
2676,63,2025-06-16,2025-06-25,2025-06-19,delivered,339286,28000,84000,283286,cod,refunded
2677,103,2024-08-08,2024-08-18,9999-12-31,pending,2136945,24000,77000,2083945,cod,refunded
2678,648,2024-09-30,2024-10-05,9999-12-31,cancelled,1130196,46000,27000,1149196,cod,refunded
2679,457,2025-10-20,2025-10-27,2025-10-21,shipping,3483724,22000,17000,3488724,cod,paid
2680,158,2024-10-25,2024-11-03,2024-10-27,delivered,1545516,47000,83000,1509516,cod,paid
2681,163,2025-08-11,2025-08-19,2025-08-12,delivered,1390887,22000,39000,1373887,cod,failed
2682,889,2025-08-02,2025-08-07,9999-12-31,confirmed,2028360,43000,36000,2035360,cod,refunded
2683,59,2025-06-11,2025-06-16,2025-06-14,shipping,339286,44000,43000,340286,cod,refunded
2684,375,2025-07-20,2025-07-27,9999-12-31,confirmed,1017858,34000,36000,1015858,cod,paid
2685,848,2024-09-02,2024-09-08,9999-12-31,cancelled,1927131,24000,87000,1864131,cod,paid
2686,193,2025-04-18,2025-04-24,2025-04-21,delivered,678572,14000,34000,658572,cod,refunded
2687,588,2025-05-31,2025-06-05,9999-12-31,confirmed,622980,29000,29000,622980,cod,paid
2688,844,2025-04-21,2025-04-28,2025-04-22,delivered,511029,45000,94000,462029,cod,failed
2689,589,2024-11-26,2024-12-02,9999-12-31,confirmed,2013867,34000,53000,1994867,cod,pending
2690,608,2024-11-24,2024-12-04,2024-11-26,shipping,2028360,28000,56000,2000360,cod,paid
2691,287,2025-04-29,2025-05-09,9999-12-31,pending,1229162,22000,61000,1190162,cod,refunded
2692,308,2024-12-10,2024-12-16,9999-12-31,confirmed,565098,31000,71000,525098,cod,paid
2693,487,2025-02-25,2025-03-06,2025-02-27,shipping,1587845,28000,91000,1524845,cod,paid
2694,389,2024-10-13,2024-10-19,9999-12-31,confirmed,2333903,47000,88000,2292903,cod,paid
2695,814,2024-07-29,2024-08-05,2024-07-30,delivered,1017858,13000,92000,938858,cod,paid
2696,219,2024-08-16,2024-08-22,9999-12-31,confirmed,979211,39000,11000,1007211,cod,paid
2697,194,2025-02-28,2025-03-09,2025-03-02,shipping,1160734,11000,81000,1090734,cod,paid
2698,315,2025-07-31,2025-08-08,2025-08-02,delivered,1695294,16000,93000,1618294,cod,refunded
2699,623,2025-04-28,2025-05-03,2025-04-30,delivered,2278311,45000,30000,2293311,cod,paid
2700,149,2025-04-05,2025-04-10,2025-04-08,delivered,3873323,17000,94000,3796323,cod,paid
2701,324,2024-07-28,2024-08-07,2024-07-30,delivered,3420563,26000,38000,3408563,cod,refunded
2702,972,2025-06-15,2025-06-20,2025-06-17,delivered,1282302,41000,75000,1248302,cod,refunded
2703,667,2024-09-06,2024-09-13,9999-12-31,confirmed,1119087,45000,21000,1143087,cod,paid
2704,899,2025-03-15,2025-03-24,2025-03-17,shipping,1229162,14000,18000,1225162,cod,paid
2705,222,2025-09-25,2025-10-03,9999-12-31,confirmed,1021502,41000,68000,994502,cod,paid
2706,442,2025-09-26,2025-10-01,2025-09-29,shipping,2883003,39000,88000,2834003,cod,paid
2707,346,2025-07-17,2025-07-25,2025-07-20,delivered,1301552,48000,57000,1292552,cod,paid
2708,904,2025-08-06,2025-08-13,9999-12-31,confirmed,1814078,19000,80000,1753078,cod,paid
2709,967,2025-02-08,2025-02-14,9999-12-31,confirmed,2382067,31000,40000,2373067,cod,failed
2710,315,2025-01-27,2025-02-04,2025-01-28,delivered,3256032,20000,81000,3195032,cod,refunded
2711,76,2025-01-26,2025-01-31,2025-01-28,delivered,251461,30000,44000,237461,cod,paid
2712,377,2025-09-15,2025-09-20,2025-09-17,delivered,251461,31000,50000,232461,cod,failed
2713,358,2025-03-21,2025-03-27,9999-12-31,cancelled,2680569,43000,29000,2694569,cod,pending
2714,922,2025-02-11,2025-02-16,2025-02-13,delivered,2744443,50000,63000,2731443,cod,paid
2715,4,2024-09-09,2024-09-19,2024-09-11,delivered,754383,38000,33000,759383,cod,paid
2716,793,2025-03-17,2025-03-24,2025-03-20,shipping,2145493,28000,38000,2135493,cod,failed
2717,781,2025-07-22,2025-07-29,9999-12-31,cancelled,2138435,47000,38000,2147435,cod,paid
2718,762,2025-08-08,2025-08-16,2025-08-11,delivered,2849260,45000,74000,2820260,cod,refunded
2719,688,2025-10-09,2025-10-19,2025-10-12,shipping,1695294,23000,75000,1643294,cod,failed
2720,498,2025-10-25,2025-11-04,9999-12-31,cancelled,477286,47000,22000,502286,cod,paid
2721,914,2024-08-31,2024-09-10,2024-09-03,shipping,2103202,35000,99000,2039202,cod,refunded
2722,345,2025-04-14,2025-04-23,2025-04-15,shipping,953718,35000,41000,947718,cod,failed
2723,415,2025-07-08,2025-07-18,9999-12-31,confirmed,2373866,43000,63000,2353866,cod,paid
2724,941,2025-08-06,2025-08-13,2025-08-08,shipping,1248559,45000,80000,1213559,cod,pending
2725,469,2024-10-14,2024-10-24,2024-10-16,delivered,712315,39000,58000,693315,cod,paid
2726,708,2025-02-19,2025-02-25,9999-12-31,confirmed,2774418,50000,13000,2811418,cod,paid
2727,975,2025-09-12,2025-09-17,2025-09-15,delivered,3216074,12000,30000,3198074,cod,pending
2728,305,2024-08-16,2024-08-23,2024-08-17,shipping,1855162,37000,27000,1865162,cod,paid
2729,480,2025-09-08,2025-09-15,9999-12-31,pending,1119087,11000,89000,1041087,cod,pending
2730,230,2024-09-04,2024-09-10,2024-09-05,shipping,2368067,29000,29000,2368067,cod,refunded
2731,21,2024-07-28,2024-08-04,2024-07-31,shipping,746058,36000,97000,685058,cod,paid
2732,30,2024-12-11,2024-12-21,2024-12-14,shipping,3590414,19000,35000,3574414,cod,refunded
2733,594,2025-01-21,2025-01-29,2025-01-22,delivered,2028360,42000,46000,2024360,cod,paid
2734,149,2025-10-05,2025-10-12,2025-10-07,delivered,1352240,34000,42000,1344240,cod,refunded
2735,459,2025-01-17,2025-01-22,2025-01-20,delivered,1819686,44000,24000,1839686,cod,refunded
2736,120,2025-08-18,2025-08-25,9999-12-31,cancelled,1177532,39000,99000,1117532,cod,pending
2737,884,2025-08-26,2025-09-05,2025-08-29,delivered,3893505,10000,74000,3829505,cod,pending
2738,658,2025-10-09,2025-10-16,9999-12-31,cancelled,2199352,48000,48000,2199352,cod,paid
2739,929,2024-07-23,2024-07-30,9999-12-31,confirmed,1119087,33000,76000,1076087,cod,paid
2740,719,2025-03-25,2025-04-03,9999-12-31,confirmed,622980,33000,74000,581980,cod,refunded
2741,827,2024-08-05,2024-08-11,2024-08-06,delivered,1708324,21000,69000,1660324,cod,paid
2742,527,2025-07-20,2025-07-29,2025-07-23,delivered,3505983,14000,45000,3474983,cod,paid
2743,195,2025-04-16,2025-04-23,9999-12-31,pending,2228191,35000,54000,2209191,cod,refunded
2744,384,2025-09-19,2025-09-24,9999-12-31,confirmed,1119087,44000,53000,1110087,cod,pending
2745,487,2024-09-09,2024-09-18,2024-09-12,shipping,678572,18000,76000,620572,cod,paid
2746,868,2025-02-25,2025-03-02,2025-02-26,delivered,511029,21000,34000,498029,cod,refunded
2747,750,2025-09-26,2025-10-06,2025-09-27,shipping,2319410,45000,99000,2265410,cod,paid
2748,597,2025-08-05,2025-08-10,2025-08-08,shipping,2771034,39000,13000,2797034,cod,paid
2749,137,2024-12-06,2024-12-14,9999-12-31,confirmed,385286,13000,53000,345286,cod,refunded
2750,396,2025-04-30,2025-05-05,2025-05-02,delivered,2447389,32000,92000,2387389,cod,pending
2751,833,2024-10-26,2024-11-04,9999-12-31,confirmed,565098,39000,60000,544098,cod,paid
2752,294,2025-05-23,2025-06-01,9999-12-31,confirmed,2238174,22000,25000,2235174,cod,paid
2753,688,2025-05-20,2025-05-25,2025-05-23,delivered,373029,44000,59000,358029,cod,refunded
2754,578,2024-07-03,2024-07-13,9999-12-31,confirmed,2511464,35000,63000,2483464,cod,paid
2755,233,2024-12-13,2024-12-21,9999-12-31,pending,2759925,17000,23000,2753925,cod,paid
2756,404,2024-12-15,2024-12-23,9999-12-31,confirmed,1865145,24000,19000,1870145,cod,refunded
2757,249,2025-09-21,2025-09-28,9999-12-31,confirmed,1468178,17000,88000,1397178,cod,refunded
2758,559,2025-07-29,2025-08-05,2025-08-01,shipping,746058,15000,11000,750058,cod,paid
2759,550,2025-09-02,2025-09-10,2025-09-05,shipping,1130196,43000,60000,1113196,cod,pending
2760,329,2025-08-05,2025-08-13,2025-08-08,delivered,2619528,15000,31000,2603528,cod,paid
2761,565,2025-03-03,2025-03-13,2025-03-06,delivered,2847068,47000,29000,2865068,cod,refunded
2762,808,2024-09-10,2024-09-20,2024-09-13,delivered,1559900,27000,75000,1511900,cod,paid
2763,48,2024-12-19,2024-12-24,2024-12-21,shipping,1930775,14000,92000,1852775,cod,paid
2764,359,2025-09-19,2025-09-29,9999-12-31,confirmed,1987276,30000,20000,1997276,cod,paid
2765,810,2025-02-16,2025-02-22,9999-12-31,pending,606182,49000,70000,585182,cod,paid
2766,922,2025-01-03,2025-01-09,9999-12-31,confirmed,1696430,24000,48000,1672430,cod,paid
2767,411,2025-06-02,2025-06-07,9999-12-31,confirmed,1998385,29000,57000,1970385,cod,pending
2768,864,2024-12-06,2024-12-13,9999-12-31,confirmed,1119087,29000,100000,1048087,cod,refunded
2769,14,2025-05-01,2025-05-11,2025-05-03,delivered,1484585,47000,29000,1502585,cod,refunded
2770,573,2024-08-22,2024-08-28,2024-08-25,shipping,138000,31000,86000,83000,cod,refunded
2771,754,2025-02-07,2025-02-14,2025-02-09,shipping,1229162,43000,11000,1261162,cod,failed
2772,309,2025-06-28,2025-07-05,2025-06-29,delivered,1311156,19000,79000,1251156,cod,refunded
2773,896,2025-03-21,2025-03-29,9999-12-31,confirmed,1051601,22000,28000,1045601,cod,paid
2774,339,2024-09-23,2024-10-03,2024-09-26,delivered,1369038,20000,50000,1339038,cod,paid
2775,33,2025-05-27,2025-06-03,9999-12-31,confirmed,1618989,27000,100000,1545989,cod,refunded
2776,5,2025-01-09,2025-01-18,2025-01-11,delivered,938127,13000,11000,940127,cod,failed
2777,976,2025-01-16,2025-01-24,2025-01-18,delivered,1994617,16000,83000,1927617,cod,paid
2778,703,2024-09-16,2024-09-21,2024-09-17,delivered,2526624,14000,23000,2517624,cod,refunded
2779,357,2025-10-08,2025-10-18,2025-10-11,delivered,1743577,21000,98000,1666577,cod,pending
2780,6,2025-01-07,2025-01-17,2025-01-08,shipping,2167289,48000,100000,2115289,cod,paid
2781,975,2025-05-30,2025-06-09,2025-06-02,delivered,1130196,39000,11000,1158196,cod,failed
2782,97,2025-05-11,2025-05-19,2025-05-12,delivered,303091,29000,88000,244091,cod,paid
2783,651,2024-07-08,2024-07-15,2024-07-11,shipping,909273,20000,22000,907273,cod,paid
